airline,airport,type,block,n,airline_airport
AA,EGE,Departure,2017-01-01T14:41:00Z,4,American / Eagle County Regional Airport (EGE)
AA,EGE,Departure,2017-01-01T14:51:00Z,5,American / Eagle County Regional Airport (EGE)
AA,EGE,Departure,2017-01-01T15:01:00Z,3,American / Eagle County Regional Airport (EGE)
AA,EGE,Departure,2017-01-01T15:11:00Z,7,American / Eagle County Regional Airport (EGE)
AA,EGE,Departure,2017-01-01T15:21:00Z,3,American / Eagle County Regional Airport (EGE)
AA,EGE,Departure,2017-01-01T15:31:00Z,13,American / Eagle County Regional Airport (EGE)
AA,EGE,Departure,2017-01-01T15:41:00Z,35,American / Eagle County Regional Airport (EGE)
AA,EGE,Departure,2017-01-01T15:51:00Z,23,American / Eagle County Regional Airport (EGE)
AA,EGE,Departure,2017-01-01T16:01:00Z,5,American / Eagle County Regional Airport (EGE)
AA,EGE,Departure,2017-01-01T16:11:00Z,2,American / Eagle County Regional Airport (EGE)
AA,EGE,Departure,2017-01-01T16:21:00Z,4,American / Eagle County Regional Airport (EGE)
AA,EGE,Departure,2017-01-01T16:31:00Z,3,American / Eagle County Regional Airport (EGE)
AA,EGE,Departure,2017-01-01T17:01:00Z,1,American / Eagle County Regional Airport (EGE)
AA,EGE,Departure,2017-01-01T17:11:00Z,1,American / Eagle County Regional Airport (EGE)
AA,EGE,Departure,2017-01-01T17:21:00Z,2,American / Eagle County Regional Airport (EGE)
AA,EGE,Departure,2017-01-01T17:31:00Z,1,American / Eagle County Regional Airport (EGE)
AA,EGE,Departure,2017-01-01T17:41:00Z,2,American / Eagle County Regional Airport (EGE)
AA,EGE,Departure,2017-01-01T18:01:00Z,2,American / Eagle County Regional Airport (EGE)
AA,EGE,Departure,2017-01-01T18:11:00Z,3,American / Eagle County Regional Airport (EGE)
AA,EGE,Departure,2017-01-01T18:21:00Z,17,American / Eagle County Regional Airport (EGE)
AA,EGE,Departure,2017-01-01T18:31:00Z,40,American / Eagle County Regional Airport (EGE)
AA,EGE,Departure,2017-01-01T18:41:00Z,10,American / Eagle County Regional Airport (EGE)
AA,EGE,Departure,2017-01-01T18:51:00Z,10,American / Eagle County Regional Airport (EGE)
AA,EGE,Departure,2017-01-01T19:01:00Z,3,American / Eagle County Regional Airport (EGE)
AA,EGE,Departure,2017-01-01T19:11:00Z,6,American / Eagle County Regional Airport (EGE)
AA,EGE,Departure,2017-01-01T19:21:00Z,3,American / Eagle County Regional Airport (EGE)
AA,EGE,Departure,2017-01-01T19:31:00Z,5,American / Eagle County Regional Airport (EGE)
AA,EGE,Departure,2017-01-01T19:41:00Z,5,American / Eagle County Regional Airport (EGE)
AA,EGE,Departure,2017-01-01T19:51:00Z,1,American / Eagle County Regional Airport (EGE)
AA,EGE,Departure,2017-01-01T20:01:00Z,1,American / Eagle County Regional Airport (EGE)
AA,EGE,Departure,2017-01-01T20:11:00Z,1,American / Eagle County Regional Airport (EGE)
AA,EGE,Departure,2017-01-01T20:21:00Z,1,American / Eagle County Regional Airport (EGE)
AA,EGE,Departure,2017-01-01T20:31:00Z,3,American / Eagle County Regional Airport (EGE)
AA,EGE,Departure,2017-01-01T20:51:00Z,3,American / Eagle County Regional Airport (EGE)
AA,EGE,Departure,2017-01-01T23:21:00Z,1,American / Eagle County Regional Airport (EGE)
AA,LAX,Arrival,2017-01-01T00:01:00Z,-306,American / Los Angeles International Airport (LAX)
AA,LAX,Arrival,2017-01-01T00:11:00Z,-277,American / Los Angeles International Airport (LAX)
AA,LAX,Arrival,2017-01-01T00:21:00Z,-240,American / Los Angeles International Airport (LAX)
AA,LAX,Arrival,2017-01-01T00:31:00Z,-163,American / Los Angeles International Airport (LAX)
AA,LAX,Arrival,2017-01-01T00:41:00Z,-138,American / Los Angeles International Airport (LAX)
AA,LAX,Arrival,2017-01-01T00:51:00Z,-110,American / Los Angeles International Airport (LAX)
AA,LAX,Arrival,2017-01-01T01:01:00Z,-70,American / Los Angeles International Airport (LAX)
AA,LAX,Arrival,2017-01-01T01:11:00Z,-62,American / Los Angeles International Airport (LAX)
AA,LAX,Arrival,2017-01-01T01:21:00Z,-64,American / Los Angeles International Airport (LAX)
AA,LAX,Arrival,2017-01-01T01:31:00Z,-40,American / Los Angeles International Airport (LAX)
AA,LAX,Arrival,2017-01-01T01:41:00Z,-29,American / Los Angeles International Airport (LAX)
AA,LAX,Arrival,2017-01-01T01:51:00Z,-37,American / Los Angeles International Airport (LAX)
AA,LAX,Arrival,2017-01-01T02:01:00Z,-18,American / Los Angeles International Airport (LAX)
AA,LAX,Arrival,2017-01-01T02:11:00Z,-12,American / Los Angeles International Airport (LAX)
AA,LAX,Arrival,2017-01-01T02:21:00Z,-17,American / Los Angeles International Airport (LAX)
AA,LAX,Arrival,2017-01-01T02:31:00Z,-11,American / Los Angeles International Airport (LAX)
AA,LAX,Arrival,2017-01-01T02:41:00Z,-10,American / Los Angeles International Airport (LAX)
AA,LAX,Arrival,2017-01-01T02:51:00Z,-4,American / Los Angeles International Airport (LAX)
AA,LAX,Arrival,2017-01-01T03:01:00Z,-7,American / Los Angeles International Airport (LAX)
AA,LAX,Arrival,2017-01-01T03:11:00Z,-2,American / Los Angeles International Airport (LAX)
AA,LAX,Arrival,2017-01-01T03:21:00Z,-2,American / Los Angeles International Airport (LAX)
AA,LAX,Arrival,2017-01-01T03:31:00Z,-5,American / Los Angeles International Airport (LAX)
AA,LAX,Arrival,2017-01-01T03:51:00Z,-2,American / Los Angeles International Airport (LAX)
AA,LAX,Arrival,2017-01-01T04:01:00Z,-2,American / Los Angeles International Airport (LAX)
AA,LAX,Arrival,2017-01-01T04:21:00Z,-2,American / Los Angeles International Airport (LAX)
AA,LAX,Arrival,2017-01-01T04:41:00Z,-1,American / Los Angeles International Airport (LAX)
AA,LAX,Arrival,2017-01-01T04:51:00Z,-1,American / Los Angeles International Airport (LAX)
AA,LAX,Arrival,2017-01-01T05:01:00Z,-1,American / Los Angeles International Airport (LAX)
AA,LAX,Arrival,2017-01-01T05:21:00Z,-1,American / Los Angeles International Airport (LAX)
AA,LAX,Arrival,2017-01-01T06:11:00Z,-1,American / Los Angeles International Airport (LAX)
AA,LAX,Arrival,2017-01-01T06:41:00Z,-1,American / Los Angeles International Airport (LAX)
AA,LAX,Arrival,2017-01-01T06:51:00Z,-16,American / Los Angeles International Airport (LAX)
AA,LAX,Arrival,2017-01-01T07:01:00Z,-68,American / Los Angeles International Airport (LAX)
AA,LAX,Arrival,2017-01-01T07:11:00Z,-120,American / Los Angeles International Airport (LAX)
AA,LAX,Arrival,2017-01-01T07:21:00Z,-54,American / Los Angeles International Airport (LAX)
AA,LAX,Arrival,2017-01-01T07:31:00Z,-34,American / Los Angeles International Airport (LAX)
AA,LAX,Arrival,2017-01-01T07:41:00Z,-26,American / Los Angeles International Airport (LAX)
AA,LAX,Arrival,2017-01-01T07:51:00Z,-62,American / Los Angeles International Airport (LAX)
AA,LAX,Arrival,2017-01-01T08:01:00Z,-149,American / Los Angeles International Airport (LAX)
AA,LAX,Arrival,2017-01-01T08:11:00Z,-230,American / Los Angeles International Airport (LAX)
AA,LAX,Arrival,2017-01-01T08:21:00Z,-279,American / Los Angeles International Airport (LAX)
AA,LAX,Arrival,2017-01-01T08:31:00Z,-512,American / Los Angeles International Airport (LAX)
AA,LAX,Arrival,2017-01-01T08:41:00Z,-585,American / Los Angeles International Airport (LAX)
AA,LAX,Arrival,2017-01-01T08:51:00Z,-499,American / Los Angeles International Airport (LAX)
AA,LAX,Arrival,2017-01-01T09:01:00Z,-416,American / Los Angeles International Airport (LAX)
AA,LAX,Arrival,2017-01-01T09:11:00Z,-297,American / Los Angeles International Airport (LAX)
AA,LAX,Arrival,2017-01-01T09:21:00Z,-180,American / Los Angeles International Airport (LAX)
AA,LAX,Arrival,2017-01-01T09:31:00Z,-160,American / Los Angeles International Airport (LAX)
AA,LAX,Arrival,2017-01-01T09:41:00Z,-245,American / Los Angeles International Airport (LAX)
AA,LAX,Arrival,2017-01-01T09:51:00Z,-501,American / Los Angeles International Airport (LAX)
AA,LAX,Arrival,2017-01-01T10:01:00Z,-621,American / Los Angeles International Airport (LAX)
AA,LAX,Arrival,2017-01-01T10:11:00Z,-626,American / Los Angeles International Airport (LAX)
AA,LAX,Arrival,2017-01-01T10:21:00Z,-528,American / Los Angeles International Airport (LAX)
AA,LAX,Arrival,2017-01-01T10:31:00Z,-404,American / Los Angeles International Airport (LAX)
AA,LAX,Arrival,2017-01-01T10:41:00Z,-320,American / Los Angeles International Airport (LAX)
AA,LAX,Arrival,2017-01-01T10:51:00Z,-258,American / Los Angeles International Airport (LAX)
AA,LAX,Arrival,2017-01-01T11:01:00Z,-195,American / Los Angeles International Airport (LAX)
AA,LAX,Arrival,2017-01-01T11:11:00Z,-331,American / Los Angeles International Airport (LAX)
AA,LAX,Arrival,2017-01-01T11:21:00Z,-386,American / Los Angeles International Airport (LAX)
AA,LAX,Arrival,2017-01-01T11:31:00Z,-438,American / Los Angeles International Airport (LAX)
AA,LAX,Arrival,2017-01-01T11:41:00Z,-437,American / Los Angeles International Airport (LAX)
AA,LAX,Arrival,2017-01-01T11:51:00Z,-374,American / Los Angeles International Airport (LAX)
AA,LAX,Arrival,2017-01-01T12:01:00Z,-365,American / Los Angeles International Airport (LAX)
AA,LAX,Arrival,2017-01-01T12:11:00Z,-311,American / Los Angeles International Airport (LAX)
AA,LAX,Arrival,2017-01-01T12:21:00Z,-257,American / Los Angeles International Airport (LAX)
AA,LAX,Arrival,2017-01-01T12:31:00Z,-269,American / Los Angeles International Airport (LAX)
AA,LAX,Arrival,2017-01-01T12:41:00Z,-305,American / Los Angeles International Airport (LAX)
AA,LAX,Arrival,2017-01-01T12:51:00Z,-322,American / Los Angeles International Airport (LAX)
AA,LAX,Arrival,2017-01-01T13:01:00Z,-299,American / Los Angeles International Airport (LAX)
AA,LAX,Arrival,2017-01-01T13:11:00Z,-245,American / Los Angeles International Airport (LAX)
AA,LAX,Arrival,2017-01-01T13:21:00Z,-217,American / Los Angeles International Airport (LAX)
AA,LAX,Arrival,2017-01-01T13:31:00Z,-186,American / Los Angeles International Airport (LAX)
AA,LAX,Arrival,2017-01-01T13:41:00Z,-195,American / Los Angeles International Airport (LAX)
AA,LAX,Arrival,2017-01-01T13:51:00Z,-162,American / Los Angeles International Airport (LAX)
AA,LAX,Arrival,2017-01-01T14:01:00Z,-228,American / Los Angeles International Airport (LAX)
AA,LAX,Arrival,2017-01-01T14:11:00Z,-339,American / Los Angeles International Airport (LAX)
AA,LAX,Arrival,2017-01-01T14:21:00Z,-256,American / Los Angeles International Airport (LAX)
AA,LAX,Arrival,2017-01-01T14:31:00Z,-215,American / Los Angeles International Airport (LAX)
AA,LAX,Arrival,2017-01-01T14:41:00Z,-211,American / Los Angeles International Airport (LAX)
AA,LAX,Arrival,2017-01-01T14:51:00Z,-206,American / Los Angeles International Airport (LAX)
AA,LAX,Arrival,2017-01-01T15:01:00Z,-291,American / Los Angeles International Airport (LAX)
AA,LAX,Arrival,2017-01-01T15:11:00Z,-299,American / Los Angeles International Airport (LAX)
AA,LAX,Arrival,2017-01-01T15:21:00Z,-300,American / Los Angeles International Airport (LAX)
AA,LAX,Arrival,2017-01-01T15:31:00Z,-371,American / Los Angeles International Airport (LAX)
AA,LAX,Arrival,2017-01-01T15:41:00Z,-516,American / Los Angeles International Airport (LAX)
AA,LAX,Arrival,2017-01-01T15:51:00Z,-368,American / Los Angeles International Airport (LAX)
AA,LAX,Arrival,2017-01-01T16:01:00Z,-252,American / Los Angeles International Airport (LAX)
AA,LAX,Arrival,2017-01-01T16:11:00Z,-213,American / Los Angeles International Airport (LAX)
AA,LAX,Arrival,2017-01-01T16:21:00Z,-164,American / Los Angeles International Airport (LAX)
AA,LAX,Arrival,2017-01-01T16:31:00Z,-139,American / Los Angeles International Airport (LAX)
AA,LAX,Arrival,2017-01-01T16:41:00Z,-122,American / Los Angeles International Airport (LAX)
AA,LAX,Arrival,2017-01-01T16:51:00Z,-159,American / Los Angeles International Airport (LAX)
AA,LAX,Arrival,2017-01-01T17:01:00Z,-280,American / Los Angeles International Airport (LAX)
AA,LAX,Arrival,2017-01-01T17:11:00Z,-319,American / Los Angeles International Airport (LAX)
AA,LAX,Arrival,2017-01-01T17:21:00Z,-254,American / Los Angeles International Airport (LAX)
AA,LAX,Arrival,2017-01-01T17:31:00Z,-299,American / Los Angeles International Airport (LAX)
AA,LAX,Arrival,2017-01-01T17:41:00Z,-316,American / Los Angeles International Airport (LAX)
AA,LAX,Arrival,2017-01-01T17:51:00Z,-440,American / Los Angeles International Airport (LAX)
AA,LAX,Arrival,2017-01-01T18:01:00Z,-515,American / Los Angeles International Airport (LAX)
AA,LAX,Arrival,2017-01-01T18:11:00Z,-548,American / Los Angeles International Airport (LAX)
AA,LAX,Arrival,2017-01-01T18:21:00Z,-631,American / Los Angeles International Airport (LAX)
AA,LAX,Arrival,2017-01-01T18:31:00Z,-552,American / Los Angeles International Airport (LAX)
AA,LAX,Arrival,2017-01-01T18:41:00Z,-514,American / Los Angeles International Airport (LAX)
AA,LAX,Arrival,2017-01-01T18:51:00Z,-369,American / Los Angeles International Airport (LAX)
AA,LAX,Arrival,2017-01-01T19:01:00Z,-304,American / Los Angeles International Airport (LAX)
AA,LAX,Arrival,2017-01-01T19:11:00Z,-221,American / Los Angeles International Airport (LAX)
AA,LAX,Arrival,2017-01-01T19:21:00Z,-191,American / Los Angeles International Airport (LAX)
AA,LAX,Arrival,2017-01-01T19:31:00Z,-259,American / Los Angeles International Airport (LAX)
AA,LAX,Arrival,2017-01-01T19:41:00Z,-311,American / Los Angeles International Airport (LAX)
AA,LAX,Arrival,2017-01-01T19:51:00Z,-479,American / Los Angeles International Airport (LAX)
AA,LAX,Arrival,2017-01-01T20:01:00Z,-560,American / Los Angeles International Airport (LAX)
AA,LAX,Arrival,2017-01-01T20:11:00Z,-560,American / Los Angeles International Airport (LAX)
AA,LAX,Arrival,2017-01-01T20:21:00Z,-436,American / Los Angeles International Airport (LAX)
AA,LAX,Arrival,2017-01-01T20:31:00Z,-379,American / Los Angeles International Airport (LAX)
AA,LAX,Arrival,2017-01-01T20:41:00Z,-309,American / Los Angeles International Airport (LAX)
AA,LAX,Arrival,2017-01-01T20:51:00Z,-311,American / Los Angeles International Airport (LAX)
AA,LAX,Arrival,2017-01-01T21:01:00Z,-341,American / Los Angeles International Airport (LAX)
AA,LAX,Arrival,2017-01-01T21:11:00Z,-451,American / Los Angeles International Airport (LAX)
AA,LAX,Arrival,2017-01-01T21:21:00Z,-515,American / Los Angeles International Airport (LAX)
AA,LAX,Arrival,2017-01-01T21:31:00Z,-423,American / Los Angeles International Airport (LAX)
AA,LAX,Arrival,2017-01-01T21:41:00Z,-359,American / Los Angeles International Airport (LAX)
AA,LAX,Arrival,2017-01-01T21:51:00Z,-402,American / Los Angeles International Airport (LAX)
AA,LAX,Arrival,2017-01-01T22:01:00Z,-494,American / Los Angeles International Airport (LAX)
AA,LAX,Arrival,2017-01-01T22:11:00Z,-463,American / Los Angeles International Airport (LAX)
AA,LAX,Arrival,2017-01-01T22:21:00Z,-397,American / Los Angeles International Airport (LAX)
AA,LAX,Arrival,2017-01-01T22:31:00Z,-334,American / Los Angeles International Airport (LAX)
AA,LAX,Arrival,2017-01-01T22:41:00Z,-260,American / Los Angeles International Airport (LAX)
AA,LAX,Arrival,2017-01-01T22:51:00Z,-232,American / Los Angeles International Airport (LAX)
AA,LAX,Arrival,2017-01-01T23:01:00Z,-285,American / Los Angeles International Airport (LAX)
AA,LAX,Arrival,2017-01-01T23:11:00Z,-265,American / Los Angeles International Airport (LAX)
AA,LAX,Arrival,2017-01-01T23:21:00Z,-262,American / Los Angeles International Airport (LAX)
AA,LAX,Arrival,2017-01-01T23:31:00Z,-269,American / Los Angeles International Airport (LAX)
AA,LAX,Arrival,2017-01-01T23:41:00Z,-217,American / Los Angeles International Airport (LAX)
AA,LAX,Arrival,2017-01-01T23:51:00Z,-248,American / Los Angeles International Airport (LAX)
AA,LAX,Departure,2017-01-01T00:01:00Z,167,American / Los Angeles International Airport (LAX)
AA,LAX,Departure,2017-01-01T00:11:00Z,173,American / Los Angeles International Airport (LAX)
AA,LAX,Departure,2017-01-01T00:21:00Z,468,American / Los Angeles International Airport (LAX)
AA,LAX,Departure,2017-01-01T00:31:00Z,264,American / Los Angeles International Airport (LAX)
AA,LAX,Departure,2017-01-01T00:41:00Z,244,American / Los Angeles International Airport (LAX)
AA,LAX,Departure,2017-01-01T00:51:00Z,190,American / Los Angeles International Airport (LAX)
AA,LAX,Departure,2017-01-01T01:01:00Z,297,American / Los Angeles International Airport (LAX)
AA,LAX,Departure,2017-01-01T01:11:00Z,127,American / Los Angeles International Airport (LAX)
AA,LAX,Departure,2017-01-01T01:21:00Z,46,American / Los Angeles International Airport (LAX)
AA,LAX,Departure,2017-01-01T01:31:00Z,42,American / Los Angeles International Airport (LAX)
AA,LAX,Departure,2017-01-01T01:41:00Z,22,American / Los Angeles International Airport (LAX)
AA,LAX,Departure,2017-01-01T01:51:00Z,10,American / Los Angeles International Airport (LAX)
AA,LAX,Departure,2017-01-01T02:01:00Z,9,American / Los Angeles International Airport (LAX)
AA,LAX,Departure,2017-01-01T02:11:00Z,10,American / Los Angeles International Airport (LAX)
AA,LAX,Departure,2017-01-01T02:21:00Z,6,American / Los Angeles International Airport (LAX)
AA,LAX,Departure,2017-01-01T02:31:00Z,8,American / Los Angeles International Airport (LAX)
AA,LAX,Departure,2017-01-01T02:41:00Z,3,American / Los Angeles International Airport (LAX)
AA,LAX,Departure,2017-01-01T02:51:00Z,1,American / Los Angeles International Airport (LAX)
AA,LAX,Departure,2017-01-01T03:01:00Z,4,American / Los Angeles International Airport (LAX)
AA,LAX,Departure,2017-01-01T03:11:00Z,2,American / Los Angeles International Airport (LAX)
AA,LAX,Departure,2017-01-01T03:21:00Z,2,American / Los Angeles International Airport (LAX)
AA,LAX,Departure,2017-01-01T03:31:00Z,1,American / Los Angeles International Airport (LAX)
AA,LAX,Departure,2017-01-01T03:41:00Z,1,American / Los Angeles International Airport (LAX)
AA,LAX,Departure,2017-01-01T04:51:00Z,29,American / Los Angeles International Airport (LAX)
AA,LAX,Departure,2017-01-01T05:01:00Z,2,American / Los Angeles International Airport (LAX)
AA,LAX,Departure,2017-01-01T05:21:00Z,1,American / Los Angeles International Airport (LAX)
AA,LAX,Departure,2017-01-01T05:31:00Z,1,American / Los Angeles International Airport (LAX)
AA,LAX,Departure,2017-01-01T05:41:00Z,36,American / Los Angeles International Airport (LAX)
AA,LAX,Departure,2017-01-01T05:51:00Z,1331,American / Los Angeles International Airport (LAX)
AA,LAX,Departure,2017-01-01T06:01:00Z,399,American / Los Angeles International Airport (LAX)
AA,LAX,Departure,2017-01-01T06:11:00Z,370,American / Los Angeles International Airport (LAX)
AA,LAX,Departure,2017-01-01T06:21:00Z,45,American / Los Angeles International Airport (LAX)
AA,LAX,Departure,2017-01-01T06:31:00Z,31,American / Los Angeles International Airport (LAX)
AA,LAX,Departure,2017-01-01T06:41:00Z,62,American / Los Angeles International Airport (LAX)
AA,LAX,Departure,2017-01-01T06:51:00Z,566,American / Los Angeles International Airport (LAX)
AA,LAX,Departure,2017-01-01T07:01:00Z,79,American / Los Angeles International Airport (LAX)
AA,LAX,Departure,2017-01-01T07:11:00Z,59,American / Los Angeles International Airport (LAX)
AA,LAX,Departure,2017-01-01T07:21:00Z,174,American / Los Angeles International Airport (LAX)
AA,LAX,Departure,2017-01-01T07:31:00Z,133,American / Los Angeles International Airport (LAX)
AA,LAX,Departure,2017-01-01T07:41:00Z,204,American / Los Angeles International Airport (LAX)
AA,LAX,Departure,2017-01-01T07:51:00Z,610,American / Los Angeles International Airport (LAX)
AA,LAX,Departure,2017-01-01T08:01:00Z,206,American / Los Angeles International Airport (LAX)
AA,LAX,Departure,2017-01-01T08:11:00Z,1062,American / Los Angeles International Airport (LAX)
AA,LAX,Departure,2017-01-01T08:21:00Z,764,American / Los Angeles International Airport (LAX)
AA,LAX,Departure,2017-01-01T08:31:00Z,486,American / Los Angeles International Airport (LAX)
AA,LAX,Departure,2017-01-01T08:41:00Z,241,American / Los Angeles International Airport (LAX)
AA,LAX,Departure,2017-01-01T08:51:00Z,288,American / Los Angeles International Airport (LAX)
AA,LAX,Departure,2017-01-01T09:01:00Z,92,American / Los Angeles International Airport (LAX)
AA,LAX,Departure,2017-01-01T09:11:00Z,78,American / Los Angeles International Airport (LAX)
AA,LAX,Departure,2017-01-01T09:21:00Z,147,American / Los Angeles International Airport (LAX)
AA,LAX,Departure,2017-01-01T09:31:00Z,511,American / Los Angeles International Airport (LAX)
AA,LAX,Departure,2017-01-01T09:41:00Z,998,American / Los Angeles International Airport (LAX)
AA,LAX,Departure,2017-01-01T09:51:00Z,1103,American / Los Angeles International Airport (LAX)
AA,LAX,Departure,2017-01-01T10:01:00Z,584,American / Los Angeles International Airport (LAX)
AA,LAX,Departure,2017-01-01T10:11:00Z,263,American / Los Angeles International Airport (LAX)
AA,LAX,Departure,2017-01-01T10:21:00Z,287,American / Los Angeles International Airport (LAX)
AA,LAX,Departure,2017-01-01T10:31:00Z,220,American / Los Angeles International Airport (LAX)
AA,LAX,Departure,2017-01-01T10:41:00Z,202,American / Los Angeles International Airport (LAX)
AA,LAX,Departure,2017-01-01T10:51:00Z,155,American / Los Angeles International Airport (LAX)
AA,LAX,Departure,2017-01-01T11:01:00Z,474,American / Los Angeles International Airport (LAX)
AA,LAX,Departure,2017-01-01T11:11:00Z,655,American / Los Angeles International Airport (LAX)
AA,LAX,Departure,2017-01-01T11:21:00Z,762,American / Los Angeles International Airport (LAX)
AA,LAX,Departure,2017-01-01T11:31:00Z,411,American / Los Angeles International Airport (LAX)
AA,LAX,Departure,2017-01-01T11:41:00Z,293,American / Los Angeles International Airport (LAX)
AA,LAX,Departure,2017-01-01T11:51:00Z,158,American / Los Angeles International Airport (LAX)
AA,LAX,Departure,2017-01-01T12:01:00Z,85,American / Los Angeles International Airport (LAX)
AA,LAX,Departure,2017-01-01T12:11:00Z,56,American / Los Angeles International Airport (LAX)
AA,LAX,Departure,2017-01-01T12:21:00Z,392,American / Los Angeles International Airport (LAX)
AA,LAX,Departure,2017-01-01T12:31:00Z,655,American / Los Angeles International Airport (LAX)
AA,LAX,Departure,2017-01-01T12:41:00Z,703,American / Los Angeles International Airport (LAX)
AA,LAX,Departure,2017-01-01T12:51:00Z,484,American / Los Angeles International Airport (LAX)
AA,LAX,Departure,2017-01-01T13:01:00Z,337,American / Los Angeles International Airport (LAX)
AA,LAX,Departure,2017-01-01T13:11:00Z,291,American / Los Angeles International Airport (LAX)
AA,LAX,Departure,2017-01-01T13:21:00Z,284,American / Los Angeles International Airport (LAX)
AA,LAX,Departure,2017-01-01T13:31:00Z,151,American / Los Angeles International Airport (LAX)
AA,LAX,Departure,2017-01-01T13:41:00Z,158,American / Los Angeles International Airport (LAX)
AA,LAX,Departure,2017-01-01T13:51:00Z,450,American / Los Angeles International Airport (LAX)
AA,LAX,Departure,2017-01-01T14:01:00Z,320,American / Los Angeles International Airport (LAX)
AA,LAX,Departure,2017-01-01T14:11:00Z,190,American / Los Angeles International Airport (LAX)
AA,LAX,Departure,2017-01-01T14:21:00Z,369,American / Los Angeles International Airport (LAX)
AA,LAX,Departure,2017-01-01T14:31:00Z,134,American / Los Angeles International Airport (LAX)
AA,LAX,Departure,2017-01-01T14:41:00Z,157,American / Los Angeles International Airport (LAX)
AA,LAX,Departure,2017-01-01T14:51:00Z,71,American / Los Angeles International Airport (LAX)
AA,LAX,Departure,2017-01-01T15:01:00Z,78,American / Los Angeles International Airport (LAX)
AA,LAX,Departure,2017-01-01T15:11:00Z,179,American / Los Angeles International Airport (LAX)
AA,LAX,Departure,2017-01-01T15:21:00Z,593,American / Los Angeles International Airport (LAX)
AA,LAX,Departure,2017-01-01T15:31:00Z,433,American / Los Angeles International Airport (LAX)
AA,LAX,Departure,2017-01-01T15:41:00Z,282,American / Los Angeles International Airport (LAX)
AA,LAX,Departure,2017-01-01T15:51:00Z,309,American / Los Angeles International Airport (LAX)
AA,LAX,Departure,2017-01-01T16:01:00Z,243,American / Los Angeles International Airport (LAX)
AA,LAX,Departure,2017-01-01T16:11:00Z,252,American / Los Angeles International Airport (LAX)
AA,LAX,Departure,2017-01-01T16:21:00Z,322,American / Los Angeles International Airport (LAX)
AA,LAX,Departure,2017-01-01T16:31:00Z,232,American / Los Angeles International Airport (LAX)
AA,LAX,Departure,2017-01-01T16:41:00Z,472,American / Los Angeles International Airport (LAX)
AA,LAX,Departure,2017-01-01T16:51:00Z,235,American / Los Angeles International Airport (LAX)
AA,LAX,Departure,2017-01-01T17:01:00Z,192,American / Los Angeles International Airport (LAX)
AA,LAX,Departure,2017-01-01T17:11:00Z,283,American / Los Angeles International Airport (LAX)
AA,LAX,Departure,2017-01-01T17:21:00Z,154,American / Los Angeles International Airport (LAX)
AA,LAX,Departure,2017-01-01T17:31:00Z,74,American / Los Angeles International Airport (LAX)
AA,LAX,Departure,2017-01-01T17:41:00Z,163,American / Los Angeles International Airport (LAX)
AA,LAX,Departure,2017-01-01T17:51:00Z,55,American / Los Angeles International Airport (LAX)
AA,LAX,Departure,2017-01-01T18:01:00Z,172,American / Los Angeles International Airport (LAX)
AA,LAX,Departure,2017-01-01T18:11:00Z,340,American / Los Angeles International Airport (LAX)
AA,LAX,Departure,2017-01-01T18:21:00Z,338,American / Los Angeles International Airport (LAX)
AA,LAX,Departure,2017-01-01T18:31:00Z,205,American / Los Angeles International Airport (LAX)
AA,LAX,Departure,2017-01-01T18:41:00Z,262,American / Los Angeles International Airport (LAX)
AA,LAX,Departure,2017-01-01T18:51:00Z,115,American / Los Angeles International Airport (LAX)
AA,LAX,Departure,2017-01-01T19:01:00Z,72,American / Los Angeles International Airport (LAX)
AA,LAX,Departure,2017-01-01T19:11:00Z,116,American / Los Angeles International Airport (LAX)
AA,LAX,Departure,2017-01-01T19:21:00Z,88,American / Los Angeles International Airport (LAX)
AA,LAX,Departure,2017-01-01T19:31:00Z,418,American / Los Angeles International Airport (LAX)
AA,LAX,Departure,2017-01-01T19:41:00Z,150,American / Los Angeles International Airport (LAX)
AA,LAX,Departure,2017-01-01T19:51:00Z,113,American / Los Angeles International Airport (LAX)
AA,LAX,Departure,2017-01-01T20:01:00Z,71,American / Los Angeles International Airport (LAX)
AA,LAX,Departure,2017-01-01T20:11:00Z,32,American / Los Angeles International Airport (LAX)
AA,LAX,Departure,2017-01-01T20:21:00Z,26,American / Los Angeles International Airport (LAX)
AA,LAX,Departure,2017-01-01T20:31:00Z,32,American / Los Angeles International Airport (LAX)
AA,LAX,Departure,2017-01-01T20:41:00Z,86,American / Los Angeles International Airport (LAX)
AA,LAX,Departure,2017-01-01T20:51:00Z,449,American / Los Angeles International Airport (LAX)
AA,LAX,Departure,2017-01-01T21:01:00Z,416,American / Los Angeles International Airport (LAX)
AA,LAX,Departure,2017-01-01T21:11:00Z,399,American / Los Angeles International Airport (LAX)
AA,LAX,Departure,2017-01-01T21:21:00Z,218,American / Los Angeles International Airport (LAX)
AA,LAX,Departure,2017-01-01T21:31:00Z,241,American / Los Angeles International Airport (LAX)
AA,LAX,Departure,2017-01-01T21:41:00Z,315,American / Los Angeles International Airport (LAX)
AA,LAX,Departure,2017-01-01T21:51:00Z,324,American / Los Angeles International Airport (LAX)
AA,LAX,Departure,2017-01-01T22:01:00Z,293,American / Los Angeles International Airport (LAX)
AA,LAX,Departure,2017-01-01T22:11:00Z,160,American / Los Angeles International Airport (LAX)
AA,LAX,Departure,2017-01-01T22:21:00Z,152,American / Los Angeles International Airport (LAX)
